CodRegion_ESTAB,ESTAB,Nombre,TipoEstablecimiento,lat,lng
3,104415,Posta de Salud Rural Padre Mariano Avellana Lasierra,Posta de Salud Rural,-28.148603999999999,-70.858861000000005
3,104416,Posta de Salud Rural Jeremías Cortés,Posta de Salud Rural,-28.471913000000001,-71.180594999999997
3,104701,Centro Comunitario de Salud Familiar Orfelia Lavín,,-27.073815,-70.808822000000006
4,105010,Actividades Gestionadas por la Dirección del Servicio para apoyo de la Red (S.S de Coquimbo),Dirección Servicio de Salud,S/I,S/I
4,105011,PRAIS (S.S Coquimbo),,-29.907367000000001,-71.246887999999998
4,105012,Clínica Dental Móvil Triple. Pat. PW4100 (Monte Patria),,-30.695356,-70.957616000000002
4,105100,Hospital San Juan de Dios (La Serena),Establecimiento Alta Complejidad,-29.908190999999999,-71.249731999999995
4,105101,Hospital San Pablo (Coquimbo),Establecimiento Alta Complejidad,-29.967689,-71.336152999999996
4,105102,Hospital Dr. Antonio Tirado Lanas (Ovalle),Establecimiento Alta Complejidad,-30.599613999999999,-71.200030999999996
4,105103,Hospital Dr. Humberto Elorza Cortés (Illapel),Establecimiento Mediana Complejidad,-31.634730000000001,-71.173671999999996
4,105104,Hospital de Salamanca,Establecimiento Baja Complejidad,-31.776382999999999,-70.962957000000003
4,105105,Hospital San Juan de Dios (Combarbalá),Establecimiento Baja Complejidad,-31.175494,-71.007932999999994
4,105106,Hospital Dr. José Arraño (Andacollo),Establecimiento Baja Complejidad,-30.227567000000001,-71.085487999999998
4,105107,Hospital San Juan de Dios (Vicuña),Establecimiento Baja Complejidad,-30.029346,-70.712491999999997
4,105108,Hospital San Pedro (Los Vilos),Establecimiento Baja Complejidad,-31.915244000000001,-71.512687999999997
4,105202,Centro de Salud Mutual CChC La Serena,Centro de Salud,S/I,S/I
4,105203,Policlínico del Trabajador AChS La Serena,Centro de Salud,S/I,S/I
4,105207,Clínica del Trabajador de la AChS Ovalle,Clínica,-30.601502,-71.202701000000005
4,105208,Clínica Regional Elqui,Clínica,-29.912814999999998,-71.257042999999996
4,105225,Centro Médico Integramédica La Serena,Centro de Salud,S/I,S/I
4,105230,Centro Médico y Dental Megasalud La Serena,Centro Médico y Dental,S/I,S/I
4,105231,Laboratorio Clínico Dra. Gloria Canovas,Laboratorio Clínico o Dental,S/I,S/I
4,105232,Policlínico Cruz Roja de La Serena,Centro de Salud,S/I,S/I
4,105233,Centro de Salud Estudiantil - Universidad Católica del Norte,Centro de Salud,-29.964870000000001,-71.347666000000004
4,105234,Policlínico del Trabajador AChS Illapel,Centro de Salud,S/I,S/I
4,105235,Sociedad Emergencia Móvil Integral S.A.,Unidad Móvil,S/I,S/I
4,105236,Sociedad de Profesionales de Hemodiálisis Ltda.,Centro de Diálisis,-29.916359,-71.254749000000004
4,105237,Sociedad Propedia Ltda.,Centro de Salud,S/I,S/I
4,105238,Vacunatorio La Serena,Vacunatorio,S/I,S/I
4,105239,Compañía Minera del Pacífico S.A.,Centro de Salud,S/I,S/I
4,105240,Centro de Salud Mutual CChC Ovalle,Centro de Salud,S/I,S/I
4,105241,Cruz Roja de Coquimbo,Centro de Salud,S/I,S/I
4,105242,Laboratorio Clínico Santa María de La Serena Ltda.,Laboratorio Clínico o Dental,S/I,S/I
4,105243,Laboratorio Clínico Limarí,Laboratorio Clínico o Dental,S/I,S/I
4,105244,Laboratorio Clínico Integramédica,Laboratorio Clínico o Dental,S/I,S/I
4,105245,Laboratorio Clínico San Andrés,Laboratorio Clínico o Dental,S/I,S/I
4,105246,Centro de especialidades Médicas (CEMCO),Centro de Salud,S/I,S/I
4,105247,Laboratorio Clínico Analyser Ltda.,Laboratorio Clínico o Dental,S/I,S/I
4,105248,Laboratorio Clínico Ariztía Ltda.,Laboratorio Clínico o Dental,S/I,S/I
4,105249,Laboratorio Clínico Bionet S.A,Laboratorio Clínico o Dental,S/I,S/I
4,105250,Sociedad de Profesionales de Huanhuali Ltda.,Laboratorio Clínico o Dental,S/I,S/I
4,105251,Laboratorio Clínico IMATEC Ltda.,Laboratorio Clínico o Dental,S/I,S/I
4,105252,Laboratorio Clínico Hermanos Muñoz Flores,Laboratorio Clínico o Dental,S/I,S/I
4,105253,Laboratorio Clínico Xima Ltda.,Laboratorio Clínico o Dental,S/I,S/I
4,105254,Laboratorio clínico Hemolab Ltda.,Laboratorio Clínico o Dental,S/I,S/I
4,105255,Laboratorio Clínico los Olivos,Laboratorio Clínico o Dental,S/I,S/I
4,105256,Laboratorio Clínico Zuleta y Pinto,Laboratorio Clínico o Dental,S/I,S/I
4,105257,Laboratorio Clínico Bionet S.A,Laboratorio Clínico o Dental,S/I,S/I
4,105258,Laboratorio Clínico Astelab,Laboratorio Clínico o Dental,S/I,S/I
4,105259,Laboratorio Clínico Bionet S.A,Laboratorio Clínico o Dental,S/I,S/I
4,105260,Laboratorio Clínico Medilab Ltda.,Laboratorio Clínico o Dental,S/I,S/I
4,105261,Laboratorio Clínico Arauco,Laboratorio Clínico o Dental,S/I,S/I
4,105262,Clínica Regional Coquimbo,Clínica,S/I,S/I
4,105300,Centro de Salud Familiar Cardenal Caro,Consultorio General Urbano,-29.932998999999999,-71.258386000000002
4,105301,Centro de Salud Familiar Las Compañías,Consultorio General Urbano,-29.878288000000001,-71.245085000000003
4,105302,Centro de Salud Familiar Pedro Aguirre Cerda,Consultorio General Urbano,-29.916262,-71.218615999999997
4,105303,Centro de Salud Familiar San Juan,Consultorio General Urbano,-29.975432999999999,-71.325496999999999
4,105304,Centro de Salud Familiar Santa Cecilia,Consultorio General Urbano,-29.951125000000001,-71.342843999999999
4,105305,Centro de Salud Familiar Tierras Blancas,Consultorio General Urbano,-29.962320999999999,-71.255843999999996
4,105306,Centro de Salud Familiar Paihuano,Consultorio General Rural,-30.025243,-70.517647999999994
4,105307,Centro de Salud Familiar Monte Patria,Consultorio General Rural,-30.696155000000001,-70.958239000000006
4,105308,Centro de Salud Familiar Punitaqui,Consultorio General Rural,-30.833371,-71.255287999999993
4,105309,Centro de Salud Familiar Canela,Consultorio General Rural,-31.399718,-71.458909000000006
4,105310,Centro de Salud Familiar Pichasca,Consultorio General Rural,-30.395216000000001,-70.871511999999996
4,105311,Centro de Salud Familiar Chañaral Alto,Consultorio General Rural,-30.886396999999999,-71.015159999999995
4,105312,Centro de Salud Familiar Carén,Consultorio General Rural,-30.849665999999999,-70.769931999999997
4,105313,Centro de Salud Familiar Dr. Emilio Schaffhauser,Consultorio General Urbano,-29.905735,-71.249671000000006
4,105314,Centro de Salud Familiar La Higuera,Consultorio General Rural,-29.508284,-71.199674999999999
4,105315,Centro de Salud Familiar Cerrillos de Tamaya,Consultorio General Rural,-30.579312000000002,-71.408473999999998
4,105317,Centro de Salud Familiar Jorge Jordán Domic,Consultorio General Urbano,-30.590112000000001,-71.192739000000003
4,105318,Centro de Salud Familiar El Palqui,Consultorio General Rural,-30.767115,-70.943754999999996
4,105319,Centro de Salud Familiar Cardenal Raúl Silva Henríquez de La Serena,Consultorio General Urbano,-29.881419999999999,-71.224590000000006
4,105321,Centro de Salud Familiar Tongoy,Consultorio General Rural,-30.257939,-71.491395999999995
4,105322,Centro de Salud Familiar Marcos Macuada,Consultorio General Urbano,-30.598081000000001,-71.195373000000004
4,105323,Centro de Salud Familiar Dr. Sergio Aguilar Delgado,Consultorio General Urbano,-29.970465999999998,-71.336184000000003
4,105324,Centro de Salud Familiar Sotaquí,Consultorio General Rural,-30.636087,-71.116129999999998
4,105325,Centro de Salud Familiar Juan Pablo II,Consultorio General Urbano,-29.868310999999999,-71.230220000000003
4,105326,Centro de Salud Familiar Villa San Rafael de Rozas,Consultorio General Rural,-31.638634,-71.191500000000005
4,105400,Posta de Salud Rural Algarrobito,Posta de Salud Rural,-29.940832,-71.146311999999995
4,105401,Posta de Salud Rural Las Rojas,Posta de Salud Rural,-29.977421,-71.058446000000004
4,105402,Posta de Salud Rural El Romero,Posta de Salud Rural,-29.889718999999999,-71.140638999999993
4,105404,Posta de Salud Rural El Tangue,Posta de Salud Rural,-30.348375000000001,-71.559393999999998
4,105405,Posta de Salud Rural Guanaqueros,Posta de Salud Rural,-30.196891000000001,-71.429584000000006
4,105406,Posta de Salud Rural Pan de Azúcar,Posta de Salud Rural,-29.990521999999999,-71.259876000000006
4,105407,Posta de Salud Rural Tambillo,Posta de Salud Rural,-30.197444999999998,-71.224044000000006
4,105409,Posta de Salud Rural El Chañar,Posta de Salud Rural,-30.293913,-70.629732000000004
4,105410,Posta de Salud Rural Hurtado,Posta de Salud Rural,-30.278849000000001,-70.678020000000004
4,105411,Posta de Salud Rural Las Breas (Río Hurtado),Posta de Salud Rural,-30.384578999999999,-70.597688000000005
4,105413,Posta de Salud Rural Samo Alto,Posta de Salud Rural,-30.408795999999999,-70.937293999999994
4,105414,Posta de Salud Rural Serón,Posta de Salud Rural,-30.330164,-70.742384000000001
4,105415,Posta de Salud Rural Barraza,Posta de Salud Rural,-30.654893000000001,-71.479253
4,105416,Posta de Salud Rural Camarico (Ovalle),Posta de Salud Rural,-30.727691,-71.303661000000005
4,105417,Posta de Salud Rural Alcones Bajo,Posta de Salud Rural,-30.762029999999999,-71.543492999999998
4,105419,Posta de Salud Rural Las Sossas,Posta de Salud Rural,-30.615988999999999,-71.411761999999996
4,105420,Posta de Salud Rural Limarí,Posta de Salud Rural,S/I,S/I
4,105422,Posta de Salud Rural Hornillos,Posta de Salud Rural,-31.126811,-71.600549000000001
4,105425,Posta de Salud Rural Chilecito,Posta de Salud Rural,-30.753473,-70.843355000000003
4,105427,Posta de Salud Rural Hacienda Valdivia,Posta de Salud Rural,-30.751159999999999,-70.673556000000005
4,105428,Posta de Salud Rural Huatulame,Posta de Salud Rural,-30.836998999999999,-70.978170000000006
4,105430,Posta de Salud Rural Mialqui,Posta de Salud Rural,-30.753533999999998,-70.855158000000003
4,105431,Posta de Salud Rural Pedregal,Posta de Salud Rural,-30.853876,-70.706220000000002
4,105432,Posta de Salud Rural Rapel (Monte Patria),Posta de Salud Rural,-30.723582,-70.772914999999998
4,105433,Posta de Salud Rural San Lorenzo (Combarbalá),Posta de Salud Rural,-31.000419000000001,-70.906895000000006
4,105434,Posta de Salud Rural San Marcos (Combarbalá),Posta de Salud Rural,-30.954754000000001,-71.068538000000004
4,105435,Posta de Salud Rural Tulahuén,Posta de Salud Rural,-30.965547000000001,-70.769181000000003
4,105436,Posta de Salud Rural El Maitén,Posta de Salud Rural,-30.805921999999999,-70.596298000000004
4,105437,Posta de Salud Rural Chalinga,Posta de Salud Rural,-30.751249999999999,-71.402462
4,105439,Posta de Salud Rural Cerro Blanco,Posta de Salud Rural,-30.880005000000001,-71.402134000000004
4,105440,Posta de Salud Rural Divisadero,Posta de Salud Rural,-30.848690999999999,-71.146546000000001
4,105441,Posta de Salud Rural Manquehua,Posta de Salud Rural,-30.950037999999999,-71.189204000000004
4,105442,Posta de Salud Rural San Pedro de Quiles,Posta de Salud Rural,-31.066506,-71.403634999999994
4,105443,Posta de Salud Rural Cárcamo,Posta de Salud Rural,-31.590011000000001,-71.067868000000004
4,105444,Posta de Salud Rural Huintil,Posta de Salud Rural,-31.576494,-70.997248999999996
4,105445,Posta de Salud Rural Limáhuida,Posta de Salud Rural,-31.752554,-71.160038999999998
4,105446,Posta de Salud Rural Matancilla,Posta de Salud Rural,-31.436354999999999,-71.011806000000007
4,105447,Posta de Salud Rural Peralillo Illapel,Posta de Salud Rural,-31.739051,-71.122405000000001
4,105448,Posta de Salud Rural Santa Virginia,Posta de Salud Rural,-31.555692000000001,-70.841752
4,105449,Posta de Salud Rural Tunga Norte,Posta de Salud Rural,-31.628993000000001,-71.363237999999996
4,105450,Posta de Salud Rural Mincha Norte,Posta de Salud Rural,-31.588754999999999,-71.445030000000003
4,105451,Posta de Salud Rural Agua Fría,Posta de Salud Rural,-31.53725,-71.378054000000006
4,105452,Posta de Salud Rural Cuncumén(Salamanca),Posta de Salud Rural,-31.896269,-70.623146000000006
4,105453,Posta de Salud Rural Tranquilla,Posta de Salud Rural,-31.898294,-70.682308000000006
4,105454,Posta de Salud Rural Cunlagua,Posta de Salud Rural,-31.729938000000001,-70.899299999999997
4,105455,Posta de Salud Rural Chillepín,Posta de Salud Rural,-31.881415000000001,-70.725905999999995
4,105456,Posta de Salud Rural Llimpo,Posta de Salud Rural,-31.846779000000002,-70.843033000000005
4,105457,Posta de Salud Rural San Agustín (Salamanca),Posta de Salud Rural,-31.731939000000001,-70.831456000000003
4,105458,Posta de Salud Rural Tahuinco,Posta de Salud Rural,-31.791446000000001,-71.057534000000004
4,105459,Posta de Salud Rural Barrancas,Posta de Salud Rural,-31.107714999999999,-70.908636000000001
4,105460,Posta de Salud Rural Cogotí 18,Posta de Salud Rural,-31.089264,-70.954193000000004
4,105461,Posta de Salud Rural El Huacho,Posta de Salud Rural,-31.031015,-71.179046999999997
4,105462,Posta de Salud Rural El Sauce (Combarbalá),Posta de Salud Rural,-31.072980999999999,-71.142247999999995
4,105463,Posta de Salud Rural Quilitapia,Posta de Salud Rural,-31.118069999999999,-71.159319999999994
4,105464,Posta de Salud Rural La Ligua,Posta de Salud Rural,-31.040731000000001,-71.040103999999999
4,105465,Posta de Salud Rural Ramadilla,Posta de Salud Rural,-31.223946999999999,-70.939502000000005
4,105466,Posta de Salud Rural Valle Hermoso,Posta de Salud Rural,-31.261759000000001,-71.001946000000004
4,105467,Posta de Salud Rural Diaguitas,Posta de Salud Rural,-30.023723,-70.636131000000006
4,105468,Posta de Salud Rural El Molle,Posta de Salud Rural,-29.978354,-70.951482999999996
4,105469,Posta de Salud Rural El Tambo (Vicuña),Posta de Salud Rural,-30.032488000000001,-70.777705999999995
4,105470,Posta de Salud Rural Huanta,Posta de Salud Rural,-29.846285000000002,-70.389534999999995
4,105471,Posta de Salud Rural Peralillo Vicuña,Posta de Salud Rural,-30.04167,-70.667302000000007
4,105472,Posta de Salud Rural Rivadavia,Posta de Salud Rural,-29.976955,-70.559434999999993
4,105473,Posta de Salud Rural Talcuna,Posta de Salud Rural,-29.953379000000002,-70.966797
4,105474,Posta de Salud Rural Chapilca,Posta de Salud Rural,-29.899298000000002,-70.520393999999996
4,105475,Posta de Salud Rural Horcón (Paiguano),Posta de Salud Rural,-30.191400000000002,-70.482643999999993
4,105476,Posta de Salud Rural Monte Grande,Posta de Salud Rural,-30.094593,-70.495759000000007
4,105477,Posta de Salud Rural Pisco Elqui,Posta de Salud Rural,-30.123829000000001,-70.492604999999998
4,105478,Posta de Salud Rural Caimanes,Posta de Salud Rural,-31.931901,-71.136375000000001
4,105479,Posta de Salud Rural Guangualí,Posta de Salud Rural,-32.133172000000002,-71.373975000000002
4,105480,Posta de Salud Rural Quilimarí,Posta de Salud Rural,-32.117538000000003,-71.507720000000006
4,105481,Posta de Salud Rural Tilama,Posta de Salud Rural,-32.086305000000003,-71.166910999999999
4,105482,Posta de Salud Rural Canela Alta,Posta de Salud Rural,-31.391034999999999,-71.385202000000007
4,105483,Posta de Salud Rural Los Rulos,Posta de Salud Rural,-31.234631,-71.232680000000002
4,105484,Posta de Salud Rural Huentelauquén,Posta de Salud Rural,-31.573568999999999,-71.535674
4,105485,Posta de Salud Rural Plan de Hornos,Posta de Salud Rural,-31.411016,-71.086421000000001
4,105486,Posta de Salud Rural Tunga Sur,Posta de Salud Rural,-31.644566000000001,-71.351095000000001
4,105487,Posta de Salud Rural Cañas Uno,Posta de Salud Rural,-31.732130999999999,-71.256860000000003
4,105488,Posta de Salud Rural Espíritu Santo,Posta de Salud Rural,-31.197523,-71.421108000000004
4,105489,Posta de Salud Rural Ramadas de Tulahuén,Posta de Salud Rural,-31.016964999999999,-70.580438000000001
4,105490,Posta de Salud Rural El Durazno(Combarbalá),Posta de Salud Rural,-31.124525999999999,-70.837076999999994
4,105491,Posta de Salud Rural Quelén Bajo,Posta de Salud Rural,-31.863112999999998,-70.842735000000005
4,105492,Posta de Salud Rural Camisa,Posta de Salud Rural,-31.882209,-70.958279000000005
4,105493,Posta de Salud Rural Mincha Sur,Posta de Salud Rural,-31.599292999999999,-71.433222999999998
4,105496,Posta de Salud Rural Pintacura Sur,Posta de Salud Rural,-31.723154000000001,-71.197682
4,105497,Posta de Salud Rural Jabonería,Posta de Salud Rural,-31.288810000000002,-71.421073000000007
4,105498,Posta de Salud Rural Quebrada Linares,Posta de Salud Rural,-31.292663999999998,-71.364557000000005
4,105499,Posta de Salud Rural Lambert,Posta de Salud Rural,-29.841332999999999,-71.119229000000004
4,105500,Posta de Salud Rural Caleta Hornos,Posta de Salud Rural,-29.624027000000002,-71.282210000000006
4,105501,Posta de Salud Rural Arboleda Grande,Posta de Salud Rural,-31.739063999999999,-70.948116999999996
4,105502,Posta de Salud Rural Calingasta,Posta de Salud Rural,-30.022628999999998,-70.696247
4,105503,Posta de Salud Rural Tabaqueros,Posta de Salud Rural,-30.473330000000001,-71.032273000000004
4,105504,Posta de Salud Rural Socavón,Posta de Salud Rural,-31.814160000000001,-71.160404999999997
4,105505,Posta de Salud Rural Los Choros,Posta de Salud Rural,-29.243003000000002,-71.460049999999995
4,105506,Posta de Salud Rural El Trapiche,Posta de Salud Rural,-29.372945999999999,-71.114930999999999
4,105507,Posta de Salud Rural Huamalata,Posta de Salud Rural,-30.574590000000001,-71.168087
4,105508,Posta de Salud Rural El Parral de Quiles,Posta de Salud Rural,-30.950101,-71.501069000000001
4,105509,Posta de Salud Rural Gualliguaica,Posta de Salud Rural,-30.005057999999998,-70.815940999999995
4,105510,Posta de Salud Rural Recoleta,Posta de Salud Rural,-30.499507000000001,-71.151452000000006
4,105511,Posta de Salud Rural Los Cóndores,Posta de Salud Rural,-32.109699999999997,-71.312946999999994
4,105600,COSAM Tierras Blancas (CESAM),,-29.962371000000001,-71.255994000000001
4,105700,Centro Comunitario de Salud Familiar Villa el Indio,,-29.943922000000001,-71.261955
4,105701,Centro Comunitario de Salud Familiar Villa Alemania,,-29.871870000000001,-71.238394
4,105702,Centro Comunitario de Salud Familiar Lambert,,-29.886386999999999,-71.226410000000001
